stage,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,69.4688777384529,0,0,0,0,0,0,0,12.2592137185505,0,0,0
72hpf,1.06979114146608,1.06979114146608,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0
21Day,14.7238639702364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Month,1.27979719821678,0,0.319949299554195,0,0.959847898662586,0.319949299554195,0.639898599108391,0.319949299554195,0.319949299554195,0,0,0,0.639898599108391,20.7967044710227,0.639898599108391
22Month,0.546654651197433,0,0,0,1.09330930239487,0,0,0,0,0.546654651197433,0,0,0,30.6126604670563,0
