stage,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,T.cell
21Day,0,0,0,0,0,0,0,1.33853308820331,0
3Month,0,0.639898599108391,0,0,0,0,0,0,0
22Month,0.546654651197433,13.1197116287384,0.546654651197433,0.546654651197433,0.546654651197433,1.09330930239487,0.546654651197433,0,0.546654651197433
