stage,Cardiomyocyte,Epithelial.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia
24hpf,0,0,0,0,0,0,4.08640457285017,0,0
72hpf,1.06979114146608,0,1.06979114146608,3.20937342439823,0,0,0,1.06979114146608,1.06979114146608
21Day,0,2.67706617640661,0,0,1.33853308820331,2.67706617640661,0,1.33853308820331,0
