stage,Epithelial.cell,Hepatocyte,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Spermatocyte
24hpf,0,0,0,4.08640457285017,0,0
72hpf,1.06979114146608,0,0,0,0,0
21Day,0,0,1.33853308820331,0,0,0
3Month,0,0.319949299554195,0,0,0.319949299554195,0.319949299554195
