stage,Endothelial.cell,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Neural.cell
21Day,0,0,1.33853308820331,1.33853308820331,4.01559926460992
3Month,0.319949299554195,0.319949299554195,0,0,0
22Month,0,1.6399639535923,0,0,0
