stage,Cardiomyocyte,Epithelial.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,4.08640457285017,0,4.08640457285017,0,16.3456182914007
72hpf,0,0,0,1.06979114146608,0
21Day,0,1.33853308820331,0,0,0
