stage,Endothelial.cell,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
72hpf,0,0,0,0,0,0,0,0,0,2.13958228293216,2.13958228293216,0,0,0,0
21Day,1.33853308820331,0,1.33853308820331,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0
3Month,0.639898599108391,0.639898599108391,1.27979719821678,0.639898599108391,0.959847898662586,2.55959439643356,0.319949299554195,15.3575663786014,0.639898599108391,0.639898599108391,0,0.319949299554195,3.83939159465034,3.83939159465034,1.27979719821678
22Month,0,0,0,0,0.546654651197433,7.65316511676407,0,1.09330930239487,1.09330930239487,0,0,0,0,0,0.546654651197433
