stage,Epithelial.cell,Erythrocyte,Neural.progenitor.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,8.17280914570035,0
72hpf,0,0,1.06979114146608,0
21Day,1.33853308820331,1.33853308820331,0,1.33853308820331
