stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,73.56,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.95,8.17,0,0,0,0,28.6,314.65,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,44.93,5.35,0,24.61,5.35,21.4,0,0,0,0,1.07,0,1.07,0,1.07,0,5.35,46,7.49,80.23,0,2.14,1.07,0,3711.11,474.99,2.14,1.07,71.68,0,0,35.3,6.42,4.28,2.14,0,0,0
21Day,36.14,0,4.02,36.14,2.68,30.79,0,6.69,0,0,0,0,5.35,1.34,18.74,8.03,6.69,20.08,10.71,53.54,0,0,9.37,0,1353.26,116.45,5.35,0,24.09,33.46,1.34,17.4,5.35,18.74,6.69,0,0,5.35
3Month,0.32,3.2,1.6,13.76,0.64,0,0.96,1.28,0.32,4.48,28.16,0,33.59,60.79,8.32,70.71,2.24,2.88,19.2,17.28,1.28,0,0.96,0.64,17.6,2.56,11.2,0.32,0,2.56,1.6,0.96,0,0,0.64,3.2,2.56,20.16
22Month,0,4.92,3.83,8.75,0,0,0.55,2.73,0,2.19,30.61,3.83,34.44,16.95,6.56,16.4,0,1.64,26.79,45.37,1.64,0.55,2.19,0,31.71,0,7.65,1.09,0,0,5.47,12.03,0.55,0,0,0.55,0,7.65
