stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Oocyte,Osteoblast,Primordial.germ.cell,Radial.glia,T.cell
24hpf,0,0,0,4.08640457285017,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0
72hpf,1.06979114146608,0,0,0,0,0,0,7.48853799026255,0,0,0,0,0,1.06979114146608,0,0
21Day,0,0,0,0,0,1.33853308820331,0,0,0,1.33853308820331,0,0,1.33853308820331,0,0,0
3Month,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959847898662586,0,0
22Month,0,2.18661860478973,0.546654651197433,0.546654651197433,2.18661860478973,0,0,0,0.546654651197433,0.546654651197433,0.546654651197433,17.4929488383179,0,0,1.09330930239487,1.09330930239487
