stage,Epithelial.cell,Ionocyte,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Spermatocyte
24hpf,0,0,0,0,0,0,16.3456182914007,0,0,0,0
72hpf,0,1.06979114146608,3.20937342439823,0,0,16.0468671219912,2.13958228293216,0,1.06979114146608,1.06979114146608,0
21Day,0,0,4.01559926460992,1.33853308820331,0,0,1.33853308820331,0,0,0,0
3Month,0.319949299554195,0,0,0,0.319949299554195,0,0,0.959847898662586,0,0,0.959847898662586
