stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,44.95,0,106.25,12.26,4.09,0,0,0,0,0,0,4.09,0,0,0,0,8.17,65.38,12.26,220.67,0,0,0,0,171.63,5001.76,8.17,0,28.6,0,0,0,0,0,12.26,0,0,0
72hpf,93.07,68.47,0,89.86,90.93,71.68,0,1.07,0,0,2.14,0,0,1.07,0,6.42,0,102.7,420.43,10.7,174.38,0,22.47,6.42,23.54,12792.56,1351.15,77.02,25.67,152.98,11.77,0,175.45,787.37,612.99,41.72,0,0,0
21Day,89.68,41.49,6.69,167.32,41.49,135.19,0,21.42,0,1.34,5.35,0,0,16.06,10.71,25.43,21.42,13.39,84.33,26.77,326.6,2.68,2.68,46.85,0,3375.78,609.03,60.23,26.77,119.13,116.45,1.34,290.46,1033.35,1899.38,58.9,0,0,26.77
3Month,3.2,32.31,0.32,26.24,5.12,0,1.28,0.32,0.32,8.32,3.84,0.96,0,26.24,2.88,1.92,6.4,6.4,8.32,4.8,65.59,13.76,0.64,8.64,6.08,63.67,7.04,40.63,3.2,2.24,3.52,56.95,24.64,7.68,2.24,5.44,22.4,4.48,2.88
22Month,1.09,38.27,0.55,18.04,1.64,0,2.73,0.55,0,1.09,1.09,6.01,0,88.01,1.64,3.28,5.47,0,1.64,4.37,21.32,0.55,2.73,1.64,0,26.24,1.64,26.79,2.19,0,1.09,15.85,10.39,63.96,0,0.55,2.73,0,2.19
