stage,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,1.06979114146608,0,0,0,0
21Day,0,0,0,0,0,5.35413235281323,0,0,0,0,0,0,0,0
3Month,0,13.4378705812762,0,0.959847898662586,0.319949299554195,0,0.319949299554195,0,0.959847898662586,0,0,0,0.639898599108391,0.319949299554195
22Month,0.546654651197433,3.2799279071846,0.546654651197433,3.82658255838203,0.546654651197433,0,0,0.546654651197433,0,0,0,0.546654651197433,0,0
