stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Granulocyte,Granulosa.cell,Hepatocyte,Immune.progenitor.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Radial.glia,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,4.08640457285017,4.08640457285017,0,8.17280914570035,0,0,0,0,0,0
72hpf,0,2.13958228293216,0,0,0,0,0,1.06979114146608,2.13958228293216,5.34895570733039,9.6281202731947,8.55832913172862,1.06979114146608,0,0,0,0,0
21Day,1.33853308820331,4.01559926460992,4.01559926460992,0,0,0,1.33853308820331,0,2.67706617640661,6.69266544101654,8.03119852921984,8.03119852921984,2.67706617640661,1.33853308820331,1.33853308820331,1.33853308820331,0,0
3Month,0,0,0,0,0,0.319949299554195,0,0.319949299554195,0,0,0,0,0,0,0,0,0.959847898662586,0.639898599108391
22Month,0,0,0,0.546654651197433,0.546654651197433,4.9198918607769,0,0,0,0,0,0,0,0,0,0,0,0
