stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,81.73,40.86,0,155.28,4.09,0,0,0,0,0,0,0,53.12,0,0,0,0,57.21,40.86,110.33,269.7,0,0,0,0,118.51,1507.88,12.26,0,0,61.3,0,0,0,0,0,0,4.09,0,0,0
72hpf,146.56,38.51,0,144.42,35.3,157.26,0,3.21,0,0,6.42,0,1.07,0,0,6.42,0,72.75,338.05,13.91,249.26,0,10.7,11.77,2.14,1724.5,418.29,9.63,7.49,0,276.01,0,0,4.28,95.21,22.47,8.56,17.12,0,0,1.07
21Day,81.65,17.4,9.37,342.66,13.39,129.84,0,25.43,0,5.35,10.71,0,0,13.39,10.71,62.91,9.37,46.85,141.88,60.23,186.06,1.34,0,33.46,0,410.93,87,4.02,6.69,0,91.02,21.42,0,0,10.71,21.42,24.09,4.02,5.35,0,26.77
3Month,9.92,56.31,15.04,606.3,4.16,0,10.88,8.96,0.64,96.3,115.18,2.24,0,1779.56,162.53,19.2,251.16,56.95,202.21,153.26,233.24,49.91,2.88,71.99,28.48,24,4.8,31.67,16,0,8.96,35.19,0.32,56.95,9.28,0.32,0.32,3.52,39.99,318.35,101.74
22Month,3.83,76.53,22.41,228.5,2.73,0,12.03,3.28,1.64,60.68,162.36,82,0,2124.3,61.23,27.88,221.94,19.68,43.73,169.46,118.62,6.01,24.6,31.16,1.64,16.95,2.73,26.79,35.53,4.92,1.09,4.37,0,30.07,22.96,15.31,0,1.09,3.83,3.28,36.08
