stage,Epithelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,8.17280914570035,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,2.13958228293216,1.06979114146608,0,0,0,0
21Day,1.33853308820331,0,0,0,0,0,1.33853308820331,0,0,0,0,0,2.67706617640661,0,0
3Month,0.319949299554195,0.319949299554195,0,13.4378705812762,1.59974649777098,0.319949299554195,0,0.319949299554195,0.319949299554195,0,0,2.23964509687937,0,2.55959439643356,0.319949299554195
22Month,0.546654651197433,0,0.546654651197433,1.6399639535923,0.546654651197433,0,0.546654651197433,0,0,0,0,2.18661860478973,0,0,0
