stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Hepatocyte,Ionocyte,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell
24hpf,0,0,0,0,0,0,0,0,0,0,8.17280914570035,0,0
72hpf,3.20937342439823,1.06979114146608,0,0,1.06979114146608,1.06979114146608,6.41874684879647,1.06979114146608,8.55832913172862,5.34895570733039,0,1.06979114146608,1.06979114146608
21Day,0,1.33853308820331,1.33853308820331,0,0,0,2.67706617640661,0,13.3853308820331,0,0,0,1.33853308820331
22Month,0,0,0,1.09330930239487,0,0,0,0,0,0,0,0,0
