stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Spermatocyte
24hpf,4.08640457285017,4.08640457285017,0,0,0,0,4.08640457285017,0,0,36.7776411556516,0,0,4.08640457285017,0
72hpf,0,0,0,0,0,0,0,0,2.13958228293216,1.06979114146608,0,1.06979114146608,0,0
21Day,0,0,0,0,0,0,0,1.33853308820331,1.33853308820331,0,0,0,0,0
3Month,0,0.959847898662586,0,0.959847898662586,0,0.319949299554195,0.319949299554195,0,0,0,0.319949299554195,0,0,0.319949299554195
22Month,0,0.546654651197433,1.09330930239487,8.1998197679615,0.546654651197433,0.546654651197433,0.546654651197433,0.546654651197433,0,0,1.09330930239487,0,0,0
