stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Hatching.gland,Hepatocyte,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,T.cell
24hpf,4.08640457285017,0,0,4.08640457285017,0,0,0,0,0,4.08640457285017,0,0,0
72hpf,2.13958228293216,0,4.27916456586431,0,0,1.06979114146608,0,0,1.06979114146608,0,0,0,0
21Day,4.01559926460992,0,2.67706617640661,0,0,0,2.67706617640661,0,0,0,0,0,0
3Month,0,0.319949299554195,2.87954369598776,0,0,0,0.319949299554195,0,0,0,0.639898599108391,0,0.319949299554195
22Month,0,0,0.546654651197433,0,1.09330930239487,0,1.6399639535923,0.546654651197433,0,0,0,1.6399639535923,0
