stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,16.35,0,69.47,12.26,0,0,0,0,0,0,16.35,0,0,0,0,8.17,4.09,28.6,134.85,0,0,0,4.09,32.69,1095.16,0,0,24.52,0,0,0,0,0,8.17,0,0,0
72hpf,5.35,6.42,0,21.4,7.49,7.49,0,1.07,0,1.07,0,0,0,0,1.07,0,14.98,40.65,1.07,51.35,0,6.42,2.14,0,31.02,83.44,1.07,0,56.7,3.21,0,10.7,1.07,0,7.49,0,0,0
21Day,12.05,0,0,46.85,1.34,10.71,0,4.02,0,1.34,0,0,1.34,0,9.37,5.35,1.34,18.74,6.69,64.25,0,0,4.02,0,21.42,64.25,0,0,29.45,2.68,0,5.35,0,1.34,2.68,0,0,4.02
3Month,0,1.6,1.28,38.71,0.32,0,1.6,0,3.84,6.72,0,0,66.55,8.96,1.92,29.44,3.2,7.68,9.92,19.84,2.56,0,1.6,4.16,0.96,0.32,4.16,0.32,1.28,3.52,10.24,0.32,0,0,0.32,5.12,3.52,4.8
22Month,0.55,2.73,0.55,14.76,0,0,2.73,0.55,2.19,10.93,3.83,0,95.66,4.37,2.73,18.59,0,2.19,9.29,8.75,0.55,4.37,1.09,0,0.55,0,2.19,0.55,0,0,8.2,0.55,0,0,0,0.55,0,1.09
