stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,77.64,12.26,0,183.89,4.09,24.52,0,4.09,0,8.17,0,134.85,0,0,0,0,20.43,89.9,192.06,384.12,0,0,0,0,151.2,3162.88,4.09,0,0,36.78,0,0,0,0,0,0,16.35,0,0,0
72hpf,48.14,17.12,0,72.75,8.56,28.88,0,8.56,0,1.07,0,0,3.21,0,16.05,2.14,87.72,191.49,24.61,155.12,0,33.16,2.14,4.28,625.83,487.82,6.42,7.49,0,131.58,26.74,0,3.21,68.47,6.42,2.14,11.77,0,0,0
21Day,144.56,16.06,8.03,291.8,5.35,111.1,0,174.01,0,6.69,0,0,24.09,13.39,87,26.77,14.72,82.99,44.17,361.4,1.34,0,22.76,1.34,254.32,267.71,6.69,13.39,0,120.47,49.53,0,16.06,74.96,9.37,21.42,10.71,0,0,21.42
3Month,1.6,13.44,5.76,173.41,1.6,0,3.52,8.32,23.36,29.44,0,0,308.11,78.71,11.52,95.66,12.8,55.03,41.91,58.87,15.36,0.64,10.24,6.72,9.92,5.44,14.72,15.36,0,3.2,14.4,0.64,598.95,6.08,0,0,2.24,15.04,56.63,42.87
22Month,1.64,15.85,7.65,43.73,0,0,3.83,6.01,10.93,38.81,21.87,0,766.41,27.88,30.07,102.22,2.19,8.75,59.04,53.03,1.64,17.49,4.37,0,4.92,1.64,12.03,11.48,26.79,2.73,1.64,0,147.6,8.2,6.56,0,0.55,0.55,0,10.39
