stage,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Neural.cell
24hpf,0,0,0,0,0,0,4.08640457285017,0
72hpf,0,0,0,0,0,0,0,1.06979114146608
21Day,0,0,0,0,0,0,0,1.33853308820331
3Month,0.639898599108391,0.319949299554195,0,0,0,1.91969579732517,0,0
22Month,0.546654651197433,1.09330930239487,1.09330930239487,2.73327325598717,0.546654651197433,0.546654651197433,0.546654651197433,0
