stage,Epithelial.cell,Hatching.gland,Hepatocyte,Neural.progenitor.cell,Oocyte,Pancreatic.cell,Primordial.germ.cell
24hpf,0,4.08640457285017,0,8.17280914570035,0,0,0
72hpf,0,0,0,0,0,1.06979114146608,0
21Day,4.01559926460992,0,0,0,0,0,0
22Month,0.546654651197433,0,1.09330930239487,0,1.6399639535923,0,0.546654651197433
