stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Pancreatic.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,4.08640457285017,0,8.17280914570035,0,0,0
72hpf,0,0,0,0,0,0,0,0,1.06979114146608,9.6281202731947,0,1.06979114146608,0,0
21Day,0,1.33853308820331,1.33853308820331,0,0,0,1.33853308820331,0,1.33853308820331,29.4477279404728,0,0,4.01559926460992,1.33853308820331
3Month,0,0,0.959847898662586,0,1.91969579732517,0,0,0.319949299554195,0.319949299554195,0,0,0,0,0
22Month,0.546654651197433,0,0,0.546654651197433,3.2799279071846,1.09330930239487,0,0.546654651197433,0.546654651197433,0,0,0,0,0
