stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,4.09,0,200.23,4.09,16.35,0,0,0,0,0,0,0,0,0,0,8.17,4.09,12.26,20.43,0,0,0,0,4.09,110.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.35,2.14,0,100.56,3.21,8.56,0,0,0,3.21,1.07,0,2.14,0,3.21,8.56,1899.95,40.65,7.49,42.79,0,28.88,0,1.07,131.58,140.14,7.49,0,0,35.3,0,0,2.14,4.28,3.21,1.07,3.21,0,0,0
21Day,22.76,0,516.67,421.64,4.02,64.25,0,12.05,0,176.69,4.02,0,61.57,2.68,17.4,678.64,24.09,52.2,99.05,101.73,0,4.02,21.42,0,109.76,49.53,116.45,4.02,0,34.8,44.17,0,34.8,10.71,6.69,9.37,1.34,0,0,14.72
3Month,22.4,88.63,2620.7,6406.98,4.8,0,123.18,12.8,6.08,8905.47,260.44,3.2,2168.94,405.38,21.12,23044.99,132.14,252.44,2224.93,350.02,93.11,6.72,4324.43,86.07,56.95,8.64,1063.51,47.99,0,21.12,266.52,2.24,1715.25,17.28,2.24,0.64,6.08,88.63,555.43,248.92
22Month,8.2,143.22,3727.64,3355.91,2.19,0,54.12,6.01,1.09,7514.31,312.14,178.76,11880.99,106.05,30.07,34641.51,63.41,51.39,595.85,310.5,12.03,208.28,2475.25,4.37,27.33,4.92,885.03,69.43,44.83,9.29,71.07,0,318.15,31.71,31.16,0.55,1.09,15.31,4.92,106.05
