stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,805.02,437.25,0,85.81,8.17,12.26,0,4.09,0,0,8.17,0,8.17,0,4.09,4.09,331,20.43,4695.28,147.11,0,0,0,44.95,114.42,502.63,0,0,16.35,0,0,0,0,0,12.26,0,0,0
72hpf,4.28,66.33,0,13.91,1.07,1.07,0,3.21,0,0,0,0,0,0,18.19,2.14,314.52,36.37,485.69,34.23,0,1.07,2.14,9.63,116.61,31.02,0,0,11.77,0,0,5.35,0,0,1.07,0,0,0
21Day,17.4,17.4,64.25,44.17,0,21.42,0,4.02,0,2.68,0,0,8.03,0,199.44,0,246.29,29.45,805.8,32.12,0,0,0,10.71,26.77,13.39,0,4.02,12.05,22.76,0,5.35,12.05,4.02,0,1.34,0,12.05
3Month,1.28,34.23,55.03,46.71,0,0,1.6,2.24,0.32,7.36,8,0.96,34.23,12.16,8.96,23.04,389.06,15.04,1634.62,13.76,4.16,1.28,4.8,99.5,0.96,0.96,1.92,0.96,0.64,10.56,28.16,0,0,0,0,5.12,5.12,9.28
22Month,1.64,51.93,19.13,25.69,0,0,2.19,1.64,0,4.37,14.21,654.89,64.51,4.92,24.05,17.49,182.58,13.67,1858.08,13.12,0.55,4.92,3.28,8.75,0,1.09,3.28,9.29,0,3.28,12.57,5.47,4.92,0,0,1.64,0.55,4.92
