stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3248.69,208.41,0,2022.77,543.49,4.09,0,4.09,0,0,0,8.17,241.1,0,0,8.17,4.09,44.95,306.48,61.3,4384.71,0,0,0,8.17,396.38,5483.95,24.52,0,1311.74,0,0,0,0,0,237.01,0,0,0
72hpf,1789.76,124.1,0,813.04,1335.1,110.19,0,2.14,0,1.07,3.21,0,0,0,0,3.21,7.49,42.79,1905.3,16.05,2696.94,0,6.42,13.91,0,2384.56,1207.79,48.14,4.28,3228.63,2.14,1.07,116.61,10.7,7.49,204.33,0,0,1.07
21Day,1790.96,41.49,1.34,932.96,570.22,143.22,0,22.76,0,2.68,10.71,0,0,22.76,4.02,44.17,21.42,16.06,1224.76,37.48,2371.88,0,10.71,34.8,0,986.5,477.86,40.16,14.72,841.94,127.16,8.03,26.77,16.06,57.56,28.11,0,0,24.09
3Month,5.12,30.08,0.96,171.17,57.27,0,0.64,0,0.32,2.24,8.96,0,0,27.52,7.36,0.64,14.08,5.44,155.18,10.56,126.06,31.36,0,8.32,1.6,22.72,6.72,32.63,0.32,4.16,3.2,19.84,0.32,0.32,0,2.56,5.12,5.76,4.8
22Month,3.83,47.56,1.64,138.3,36.08,0,1.09,0,0,1.64,10.39,3.28,0,54.12,2.19,1.09,4.37,1.64,168.92,8.75,118.08,3.28,2.19,3.83,0.55,8.75,6.01,68.33,1.09,0.55,0,27.88,0.55,1.09,0,2.73,0.55,0,3.28
