stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,61.3,16.35,0,69.47,4.09,0,0,0,0,0,0,0,12.26,0,0,0,0,12.26,40.86,44.95,245.18,0,0,0,0,130.76,2075.89,4.09,0,44.95,0,0,0,0,0,0,4.09,0,0,0
72hpf,53.49,10.7,0,37.44,9.63,17.12,0,6.42,0,0,1.07,0,0,0,0,5.35,0,33.16,63.12,4.28,99.49,0,11.77,3.21,0,453.59,425.78,4.28,2.14,68.47,11.77,0,4.28,48.14,4.28,1.07,5.35,0,0,0
21Day,73.62,6.69,4.02,135.19,1.34,36.14,0,48.19,0,0,4.02,1.34,0,4.02,2.68,38.82,8.03,12.05,36.14,8.03,188.73,1.34,0,14.72,0,117.79,187.39,2.68,5.35,60.23,21.42,0,4.02,36.14,6.69,5.35,10.71,0,0,6.69
3Month,0.64,11.84,2.24,92.79,2.24,0,2.56,3.2,0.32,8.96,9.92,0.64,0,135.98,7.04,5.76,37.75,11.52,29.76,13.76,27.84,6.08,0.32,4.48,6.4,7.36,2.24,5.12,3.52,1.6,6.4,0.32,192.93,1.28,0.64,0,1.28,9.6,35.83,13.76
22Month,0,9.29,2.19,26.79,0,0,1.09,1.64,0,5.47,12.03,16.95,0,193.52,13.12,12.57,42.64,2.73,5.47,16.95,18.04,0,4.92,3.28,0.55,1.09,1.64,2.19,3.83,0.55,0,0,67.79,4.37,1.64,0,0.55,1.09,0,7.65
