stage,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,0,0,0,0,4.08640457285017
72hpf,1.06979114146608,1.06979114146608,0,0,0,1.06979114146608,0,24.6051962537198,3.20937342439823
21Day,0,1.33853308820331,0,0,0,0,0,4.01559926460992,1.33853308820331
3Month,0.319949299554195,0,0.639898599108391,0,0,0,0,0,0
22Month,0,0,0,0.546654651197433,0.546654651197433,0,0.546654651197433,0,0
