stage,Endothelial.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Mt.rich.cell,Nephron.cell,Neural.cell,Retinal.cell,Retinal.cone.cell
72hpf,0,0,0,0,0,0,2.13958228293216,1.06979114146608,1.06979114146608
21Day,0,0,0,0,0,0,0,0,1.33853308820331
3Month,0.319949299554195,0,0,0,0,0.319949299554195,0,0,0
22Month,0,4.37323720957947,0.546654651197433,0.546654651197433,1.09330930239487,0,0,0,0
