stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,126.68,12.26,0,118.51,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,20.43,0,0,0,0,16.35,106.25,0,0,0,8.17,0,0,0,0,0,4.09,0,0,0
72hpf,65.26,12.84,0,54.56,4.28,12.84,0,0,0,1.07,0,0,0,0,0,2.14,74.89,2.14,43.86,0,1.07,17.12,0,1138.26,82.37,3.21,6.42,0,29.95,1.07,1.07,9.63,0,3.21,6.42,0,0,0
21Day,57.56,9.37,0,190.07,2.68,24.09,0,4.02,1.34,0,0,1.34,1.34,2.68,0,2.68,25.43,9.37,68.27,0,0,45.51,1.34,488.56,38.82,4.02,9.37,0,18.74,22.76,0,13.39,1.34,5.35,1.34,1.34,0,6.69
3Month,0.32,3.84,0.64,96.3,0,0,0,0.64,1.6,4.16,0,8,2.24,1.28,2.24,0.64,5.76,2.88,10.88,8.96,0,0.64,0.96,9.28,0.64,2.88,3.52,0,0.32,1.6,33.27,0,0.32,0,0,10.88,10.56,8
22Month,0,12.03,0.55,95.66,0,0,1.64,0,0,6.56,2.19,16.95,3.83,2.73,2.73,0,3.28,4.37,21.87,1.09,1.64,1.64,0,9.29,0.55,1.09,2.19,0.55,0,0,21.32,1.64,0,0,0,1.09,0,3.83
