stage,Macrophage,Neural.cell,Neural.progenitor.cell,Pancreatic.cell
24hpf,4.08640457285017,0,0,0
72hpf,0,1.06979114146608,1.06979114146608,0
21Day,0,0,2.67706617640661,1.33853308820331
