stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,3604.21,8.17,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,40.86,12.26,89.9,0,0,0,0,20.43,118.51,0,0,12.26,0,0,0,0,0,4.09,0,0,0
72hpf,48.14,5.35,0,351.96,133.72,29.95,0,0,0,0,1.07,0,0,1.07,0,5.35,0,2.14,5742.64,4.28,162.61,0,1.07,4.28,2.14,246.05,96.28,0,1.07,282.42,1.07,0,13.91,3.21,11.77,9.63,0,0,0
21Day,9.37,1.34,1.34,188.73,0,18.74,0,1.34,0,0,0,0,0,2.68,1.34,1.34,4.02,1.34,910.2,2.68,132.51,0,0,6.69,0,34.8,20.08,0,0,37.48,18.74,0,1.34,136.53,617.06,0,0,0,5.35
3Month,0.64,2.88,0.96,23.68,0,0,3.52,0.32,247,2.56,13.44,0,0,32.63,5.76,0,20.16,2.56,12.48,16.32,281.24,9.92,0,2.88,1.92,0.96,0.64,0.64,0.32,0,4.48,6.72,0.32,0,1.28,0,1.92,2.56,7.68
22Month,0,1.64,4.37,12.03,0,0,0.55,0,81.45,1.09,4.92,20.77,0,201.72,0,0.55,63.96,0,1.09,4.37,86.37,1.64,3.28,3.83,0.55,0,1.09,0,0.55,0,0.55,5.47,0,1.64,0,0,1.09,0,0
