stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Retinal.cone.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,4.08640457285017,0,0,0,0
72hpf,1.06979114146608,0,2.13958228293216,0,0,0,0,0,0,1.06979114146608,0,1.06979114146608,0,5.34895570733039,2.13958228293216,1.06979114146608,0,0,0
21Day,0,1.33853308820331,0,1.33853308820331,0,0,0,0,1.33853308820331,0,1.33853308820331,1.33853308820331,0,6.69266544101654,1.33853308820331,0,1.33853308820331,2.67706617640661,0
3Month,0,0,0.319949299554195,0,0,1.59974649777098,0.639898599108391,0,0,0,0,0,0,0,0,0,0,0,0
22Month,0,0,2.18661860478973,0,0.546654651197433,7.65316511676407,0,0.546654651197433,0,1.09330930239487,1.6399639535923,0.546654651197433,0.546654651197433,0,0,0,0,0,0.546654651197433
