stage,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Osteoblast,T.cell
72hpf,0,0,0,0,0,2.13958228293216,0,0,0
21Day,0,1.33853308820331,0,0,0,0,0,1.33853308820331,0
3Month,0,1.91969579732517,0,0.319949299554195,1.27979719821678,0,0.319949299554195,0,0
22Month,0.546654651197433,1.09330930239487,1.6399639535923,2.18661860478973,0,0,1.09330930239487,0,0.546654651197433
