stage,Epithelial.cell..Brain.,Hepatocyte,Neural.cell,Osteoblast,Retinal.cell
72hpf,3.20937342439823,0,2.13958228293216,1.06979114146608,0
21Day,2.67706617640661,0,2.67706617640661,0,1.33853308820331
22Month,0,1.6399639535923,0,0,0
