stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2592137185505,0,0,0,0,0,0,0,0,0
72hpf,2.13958228293216,0,1.06979114146608,1.06979114146608,0,0,0,0,0,1.06979114146608,2.13958228293216,0,1.06979114146608,0,0,23.5354051122537,1.06979114146608,0,1.06979114146608,2.13958228293216,0,0,0,1.06979114146608,0,0
21Day,0,0,5.35413235281323,1.33853308820331,0,0,0,1.33853308820331,0,0,0,0,9.36973161742315,1.33853308820331,0,46.8486580871157,0,0,0,4.01559926460992,2.67706617640661,0,0,1.33853308820331,0,0
3Month,0,0.319949299554195,3.19949299554195,0,0.319949299554195,0,0,41.9133582415996,0.639898599108391,0.319949299554195,0.639898599108391,0.639898599108391,0.959847898662586,0,0.319949299554195,0.319949299554195,0,1.59974649777098,0,0.319949299554195,0.319949299554195,0.319949299554195,0.319949299554195,0,2.55959439643356,0.319949299554195
22Month,0,0,1.09330930239487,0,0,0.546654651197433,1.6399639535923,1.6399639535923,0,0,0,1.09330930239487,1.6399639535923,0,0,0,0,0,0,0,0,0,0,0,0,0
