stage,Hepatocyte,Immune.progenitor.cell,Mesenchymal.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,4.08640457285017,0,0
72hpf,0,0,0,1.06979114146608,0
21Day,0,0,0,0,1.33853308820331
3Month,0.319949299554195,0.319949299554195,0,0,0
22Month,1.6399639535923,0,0,0,0
