stage,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.progenitor.cell,Mesenchymal.cell,Neural.cell,Osteoblast,Pancreatic.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,4.08640457285017,0,0,0,0
72hpf,0,0,0,0,0,13.907284839059,0,0,0
21Day,1.33853308820331,2.67706617640661,0,1.33853308820331,1.33853308820331,6.69266544101654,1.33853308820331,2.67706617640661,1.33853308820331
22Month,0,0,2.73327325598717,0,0,0,0,0,0
