stage,Enterocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,T.cell
24hpf,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0
72hpf,0,0,0,0,0,0,0,0,3.20937342439823,1.06979114146608,0,0
21Day,0,1.33853308820331,1.33853308820331,1.33853308820331,0,0,0,0,9.36973161742315,0,0,0
3Month,0,0.319949299554195,0,0,0,0.319949299554195,0.319949299554195,0.639898599108391,8.63863108796328,0,0.319949299554195,0.319949299554195
22Month,0.546654651197433,0.546654651197433,0,0,0.546654651197433,4.9198918607769,0,0,0,0,0,0.546654651197433
