stage,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Macrophage,Neural.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell
24hpf,0,0,0,0,0,0,4.08640457285017,0,0,0,0
72hpf,0,1.06979114146608,0,0,0,0,0,1.06979114146608,0,1.06979114146608,0
21Day,1.33853308820331,0,0,0,0,0,0,0,1.33853308820331,0,0
3Month,0.319949299554195,0,0,4.15934089420454,0,0.639898599108391,0.639898599108391,0,0,0,0
22Month,0,0,1.09330930239487,4.37323720957947,0.546654651197433,0.546654651197433,0.546654651197433,0,0,0,0.546654651197433
