stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,4.09,0,0,0,0,0,0,4.09,0,0,0,0,0,49.04,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0
21Day,6.69,0,2.68,4372.99,0,50.86,0,9.37,0,0,1.34,0,0,5.35,1.34,10.71,8.03,1.34,49.53,12.05,48.19,0,0,4.02,0,48.19,175.35,0,2.68,64.25,6.69,0,0,4.02,92.36,8.03,4.02,0,0,5.35
3Month,0.96,16,6.72,5550.16,0.32,0,2.56,1.28,0.64,13.76,30.08,0,0,100.14,63.99,2.24,60.15,13.44,192.29,19.52,87.03,11.52,0.64,8.96,8,1.28,0.32,5.76,5.76,1.92,19.52,0.32,22.4,1.6,0,0,0,9.28,9.28,25.28
22Month,0,3.83,0.55,331.27,0,0,0,0,0,0.55,2.19,1.09,0,16.4,1.09,0,1.64,0,4.37,2.73,9.84,0,1.64,0.55,0,0,0,1.09,0,0,0,0,4.92,0,0,0,0,0,0,1.64
