stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,57.21,1091.07,0,20.43,4.09,8.17,0,0,0,0,4.09,0,4.09,0,0,0,0,8.17,187.97,130.76,143.02,0,0,0,0,179.8,510.8,0,0,0,85.81,0,0,0,0,0,0,8.17,0,0,0
72hpf,161.54,970.3,0,54.56,12.84,16.05,0,31.02,0,0,16.05,0,0,2.14,0,16.05,0,21.4,84.51,22.47,133.72,0,8.56,2.14,1.07,157.26,115.54,0,0,0,209.68,5.35,0,6.42,12.84,4.28,10.7,17.12,0,0,0
21Day,410.93,433.68,0,91.02,6.69,40.16,0,108.42,0,0,50.86,0,0,8.03,38.82,216.84,1.34,6.69,62.91,269.05,191.41,0,0,16.06,0,104.41,52.2,2.68,6.69,0,132.51,34.8,0,17.4,13.39,13.39,87,9.37,0,0,8.03
3Month,12.8,434.49,3.84,52.79,1.28,0,5.76,78.07,0.32,23.36,1435.29,0.64,0,69.75,424.25,97.9,26.56,8.32,10.24,854.26,174.69,36.79,0,7.36,2.88,13.76,0.64,2.24,8,0,13.12,11.52,5.76,405.06,1.28,0.64,0.32,1.92,18.24,49.27,26.56
22Month,3.28,1295.02,3.28,45.92,0,0,53.57,121.9,0.55,12.03,5118.87,14.21,0,225.22,376.1,305.58,23.51,2.73,8.2,2005.68,189.69,6.56,10.93,12.57,0,16.95,2.19,7.65,18.59,5.47,3.83,3.28,0,191.88,17.49,7.11,0,1.64,14.76,0,22.96
