stage,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Nephron.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0
72hpf,0,0,0,0,0,0,21.3958228293216,0,0,0,1.06979114146608,0
21Day,1.33853308820331,1.33853308820331,0,1.33853308820331,0,0,17.400930146643,1.33853308820331,2.67706617640661,0,0,0
3Month,0,0,0,0,0.319949299554195,0.639898599108391,0,0,0,0,0,0.319949299554195
22Month,0,0,2.18661860478973,0,0,0,0,0,0,1.09330930239487,0,0
