stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4307.07,0,0,93.99,4.09,0,0,0,0,0,0,0,0,0,0,8.17,16.35,286.05,0,0,0,0,12.26,257.44,0,0,0,28.6,0,0,0,0,0,0,0,0,0
72hpf,4340.14,2.14,0,14.98,13.91,24.61,1.07,0,1.07,0,0,0,1.07,1.07,4.28,59.91,9.63,79.16,0,0,2.14,1.07,287.77,90.93,0,73.82,0,111.26,0,2.14,17.12,4.28,0,4.28,0,0,0
21Day,3252.64,2.68,1.34,54.88,6.69,44.17,6.69,0,1.34,0,8.03,4.02,13.39,14.72,0,30.79,2.68,124.48,0,0,13.39,0,81.65,34.8,1.34,108.42,0,82.99,32.12,1.34,4.02,1.34,25.43,2.68,0,0,6.69
3Month,35.83,0.64,0,4.16,0.32,0,0,0,2.24,0,16,0.64,0,2.88,0,2.56,1.6,4.8,0.64,0,0.96,0.32,0.64,0.32,0,37.75,0,0,0.32,7.04,0,0,0,0,1.6,2.88,2.56
22Month,10.93,2.19,0,6.56,0,0,0,0.55,6.01,2.19,47.01,2.19,0.55,1.09,0,0.55,4.92,10.93,0,2.73,0.55,0,0,0,0.55,10.93,0.55,0.55,0,1.09,0,0.55,0,0,0,0,2.73
