stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Hepatocyte,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,4.08640457285017,4.08640457285017,0,0,0,0,0,0,0,0
72hpf,1.06979114146608,0,1.06979114146608,1.06979114146608,0,1.06979114146608,0,0,20.3260316878555,0,0,0,2.13958228293216,0,0,2.13958228293216,0,0
21Day,0,0,0,1.33853308820331,0,1.33853308820331,0,0,4.01559926460992,0,0,0,0,0,0,0,0,0
3Month,0,0,0.639898599108391,0,0.639898599108391,0,0.319949299554195,0.319949299554195,1.59974649777098,0,0.319949299554195,0,0,0.319949299554195,1.27979719821678,0,2.23964509687937,0.319949299554195
22Month,0,0.546654651197433,0.546654651197433,0,2.18661860478973,0,0.546654651197433,0,0,0,0,0.546654651197433,0,0,3.2799279071846,0,0,0
