stage,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte,T.cell
72hpf,0,0,0,0,0,0,1.06979114146608,1.06979114146608,0,0,0
21Day,0,1.33853308820331,0,0,0,1.33853308820331,0,0,0,0,0
3Month,0.319949299554195,0,0,0,0.319949299554195,0,0,0,0.319949299554195,0.319949299554195,0.319949299554195
22Month,0.546654651197433,0,0.546654651197433,0.546654651197433,0,0,0,0,0,0,0
