stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,36.78,110.33,12.26,0,0,0,0,16.35,24.52,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,26.74,0,21.4,2.14,3.21,0,0,0,8.56,0,0,0,5.35,1.07,19.26,93.07,194.7,19.26,0,7.49,0,0,20.33,21.4,0,0,0,32.09,0,0,0,3.21,0,0,1.07,0,0,0
21Day,5.35,10.71,1.34,133.85,4.02,10.71,0,2.68,0,30.79,0,2.68,24.09,41.49,1.34,4.02,97.71,319.91,65.59,0,0,9.37,0,17.4,12.05,0,1.34,0,46.85,6.69,0,4.02,0,0,1.34,1.34,0,0,28.11
3Month,0,0.96,0.32,8.64,0,0,0.32,0,1.6,19.84,0,61.11,41.91,0.32,2.24,0,3.2,19.2,3.52,1.6,0.32,1.28,0,0.32,0,0.32,0,0,0,2.24,0.64,0.64,0,0,0,0.32,0.96,0.32,6.72
22Month,1.64,167.82,3.28,83.09,0,0,12.57,3.28,19.68,1788.11,43.73,692.61,463.56,60.13,13.67,4.37,12.57,989.44,101.13,3.83,14.76,13.67,1.64,1.64,2.19,10.93,5.47,1.09,3.83,1.64,0,4.92,17.49,3.83,0,0,6.56,0,133.93
