stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,4.08640457285017,4.08640457285017,0,12.2592137185505,0,0,0,0,0,0,0,0,0,0,69.4688777384529,20.4320228642509,16.3456182914007,0,0,0,0,8.17280914570035,61.2960685927526,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.06979114146608,0,0,0,0,0,0,0,0,0,0,12.8374936975929,1.06979114146608,3.20937342439823,0,0,0,1.06979114146608,20.3260316878555,0,0,0,0,4.27916456586431,0,0,0,5.34895570733039,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,1.33853308820331,0,0,2.67706617640661,6.69266544101654,0,0,0,0,4.01559926460992,2.67706617640661,0,2.67706617640661,0,2.67706617640661,0,0,0,1.33853308820331,1.33853308820331,0,0,1.33853308820331
3Month,0.319949299554195,0.959847898662586,1.59974649777098,3.51944229509615,0.319949299554195,0.319949299554195,0.959847898662586,1.91969579732517,0,182.051151446337,1.27979719821678,0.639898599108391,1.27979719821678,0.639898599108391,2.87954369598776,2.55959439643356,14.3977184799388,6.07903669152971,0.959847898662586,0.959847898662586,50.2320400300087,0.639898599108391,0,0.639898599108391,1.27979719821678,0,0.319949299554195,1.59974649777098,5.75908739197552,0,0,0,1.27979719821678,7.67878318930069,2.23964509687937
22Month,0,11.4797476751461,0.546654651197433,13.1197116287384,0,0,2.18661860478973,18.0396034895153,6.01320116317177,186.409236058325,3.82658255838203,3.82658255838203,3.2799279071846,0.546654651197433,2.18661860478973,9.29312907035637,26.2394232574768,0.546654651197433,12.0264023263435,1.09330930239487,0,0,0,0.546654651197433,0.546654651197433,1044.1103837871,0,0,9.8397837215538,1.09330930239487,0,0,1.6399639535923,0.546654651197433,3.82658255838203
