stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,44.95,57.21,0,98.07,4.09,0,0,4.09,0,0,4.09,0,4.09,0,0,4.09,8.17,24.52,24.52,241.1,0,0,0,20.43,57.21,1295.39,0,0,0,44.95,0,0,0,0,0,0,4.09,0,0,0
72hpf,237.49,157.26,0,418.29,69.54,71.68,0,16.05,0,1.07,5.35,1.07,0,0,81.3,0,376.57,618.34,17.12,1114.72,0,24.61,59.91,9.63,6294.65,893.28,7.49,17.12,0,959.6,18.19,0,0,379.78,3.21,2.14,38.51,0,0,1.07
21Day,354.71,70.94,22.76,1457.66,61.57,144.56,0,29.45,0,4.02,18.74,2.68,22.76,18.74,326.6,53.54,41.49,500.61,92.36,1819.07,2.68,1.34,145.9,8.03,2196.53,511.32,17.4,18.74,0,560.85,152.59,0,8.03,124.48,24.09,36.14,18.74,0,0,243.61
3Month,3.84,85.75,7.68,478.32,5.12,0,6.08,8.96,0.64,35.83,54.39,0.64,196.45,42.55,42.87,113.9,35.19,189.73,48.31,245.08,47.03,0.32,21.44,25.28,68.47,10.56,23.68,12.8,0,21.44,12.16,0.32,193.57,17.28,0,0,13.12,56.95,21.12,297.87
22Month,0.55,72.16,2.73,114.8,2.19,0,3.83,9.84,0,12.03,27.33,34.99,135.02,14.21,51.93,31.71,4.37,22.96,31.71,84.18,2.19,6.01,11.48,2.73,40.45,8.2,16.95,4.92,0.55,6.01,3.83,0,71.61,19.68,4.37,0,0.55,3.83,0,47.56
