stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,0,0,8.17,0,0,0,0,85.81,28.6,0,0,0,20.43,0,0,0,0,0,0,110.33,0,0,0
72hpf,8.56,0,0,5.35,56.7,16.05,0,0,0,0,0,0,0,0,0,0,0,2.14,12.84,6.42,266.38,1.07,0,11.77,0,537.04,60.98,22.47,7.49,0,334.84,0,0,2.14,28.88,43.86,1.07,94.14,0,0,0
21Day,29.45,1.34,4.02,69.6,18.74,57.56,0,4.02,0,1.34,4.02,0,0,9.37,0,13.39,4.02,1.34,57.56,9.37,3576.56,17.4,0,78.97,0,258.34,34.8,14.72,2.68,0,1646.4,62.91,0,0,12.05,57.56,28.11,45.51,0,0,5.35
3Month,2.56,3.84,0.64,36.79,5.12,0,1.92,0.32,31.67,3.84,39.03,0.32,0,33.91,6.4,0.32,10.56,3.2,58.55,19.84,742.6,870.26,0,17.92,1.6,21.12,2.88,19.2,3.52,0,10.56,3.52,0.32,10.56,1.92,0.32,0.64,137.26,5.76,5.76,8
22Month,0,7.65,1.64,49.75,2.19,0,13.12,0,18.59,5.47,18.04,4.92,0,61.77,2.19,1.64,8.75,0.55,4.37,16.4,1276.44,147.05,1.09,7.65,0,25.69,7.65,16.95,3.28,3.83,8.2,5.47,0,11.48,2.19,8.2,0,301.21,1.64,0,7.11
