stage,Cardiomyocyte,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Pancreatic.macrophage,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,4.08640457285017,0,0,0,0,0,0,4.08640457285017,0,12.2592137185505,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,2.13958228293216,0,2.13958228293216,1.06979114146608,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0,0,0,0
3Month,0,2.23964509687937,0.959847898662586,0.639898599108391,1.27979719821678,0.639898599108391,0.639898599108391,1.27979719821678,0,0,0,0.319949299554195,0.319949299554195,8.95858038751747,0,22.3964509687937
22Month,0,0,0,0,3.2799279071846,0.546654651197433,0,0,0,0,0.546654651197433,0,0,20.226222094305,0.546654651197433,0
