stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,20.43,0,0,0,0,0,0,0,12.26,0,0,0,0,8.17,4.09,4.09,28.6,0,0,0,0,8.17,192.06,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,5.35,1.07,0,2.14,1.07,1.07,0,1.07,0,1.07,0,0,0,0,3.21,0,11.77,5.35,4.28,13.91,0,2.14,0,3.21,44.93,48.14,0,1.07,0,1.07,3.21,0,3.21,0,0,0,0,0,0
21Day,8.03,0,0,26.77,1.34,10.71,0,17.4,1.34,0,0,0,2.68,0,13.39,0,1.34,6.69,6.69,38.82,0,0,1.34,0,18.74,9.37,0,0,0,2.68,6.69,1.34,2.68,1.34,5.35,1.34,0,0,8.03
3Month,0.64,4.8,2.24,39.67,0,0,2.24,3.84,1.28,7.36,0,0,170.53,10.56,4.8,28.16,7.68,10.56,16.96,19.52,2.88,0.32,2.56,5.76,2.56,0.96,2.88,1.6,0,0.96,8.32,175.01,0.32,0.32,0,0.32,0.64,10.24,12.16
22Month,0,4.37,1.09,8.2,0.55,0,0.55,1.09,2.19,17.49,20.77,0,289.73,5.47,3.83,19.68,2.73,0,13.67,14.76,0.55,9.84,3.28,0.55,2.73,0,0.55,2.19,32.8,0,0.55,62.32,0.55,3.28,0,0,0,0,6.56
