stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Neurosecretory.cell,Spermatocyte,T.cell
21Day,0,0,0,0,0,0,2.67706617640661
3Month,0.319949299554195,0.639898599108391,0.639898599108391,0,0.319949299554195,0.319949299554195,3.51944229509615
22Month,0.546654651197433,0,2.18661860478973,0.546654651197433,0,0,2.18661860478973
