stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.08,0,0
3dpf,0.44,0,0,0,0
5dpf,0,0.65,0.59,0.5,0.56
10dpf,0,0,0.46,0,0
