stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,263.8,0,0,0,6.2,0,16.95
16hpf,362.08,1.85,0,6.75,3.14,5.34,46.64
19hpf,495.99,0,0,0,1.92,2.52,15.27
24hpf,42.76,0,0,0,0,1.29,7.56
2dpf,33.29,0,0,2.38,1.03,0.87,9.46
3dpf,5.9,0,0,0,1.81,0.74,0.94
5dpf,4.61,0,0.44,0,3.03,0.83,12.86
10dpf,21.93,0,1.04,0,3.17,0,0
