stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,1.82,0,0,0,0
2dpf,2.05,0,0,0.93,1.88,0.55,0,0,9.1
3dpf,0,1.67,0,0,1.13,0,0,0,0.7
5dpf,4.98,33.62,0.81,11.29,14.48,0,1.32,1.71,13.42
10dpf,2.31,18.03,0.41,4.41,3.91,0,0,0,0
