stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,2.85,0,0,0,0.88,0,0
2dpf,12.1,0,5.9,3.28,5.18,5.33,7.31,1.33,53.83
3dpf,26.45,1.34,3.18,1.43,1.76,7.96,0,0,5.12
5dpf,5.09,0,12.86,4.49,1.05,13.71,1.22,1.72,39.65
10dpf,25.25,0.88,5.05,0,0,5.42,5.63,0,12.54
