stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.58,1.59
3dpf,1.9,6.09,0,0.73
5dpf,28.55,0,0,1.5
10dpf,4.15,0,0,1.31
