stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.57,0,0,3.97,1.89,0,1.36
3dpf,6.09,0,0,2.02,0,0,0
5dpf,0,0,0.79,2.01,0,0.72,0
10dpf,2.96,1.12,0,0.72,0,0,0
