stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.24,0,0.88,0.58,2.71,1.54,1.07
3dpf,3.05,0,0,0,1.2,0.42,0.66
5dpf,0,0,1.1,0,1.54,0.29,3.93
10dpf,7.13,0.42,1.2,0.39,3.26,0,2.75
