stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.82,0,0,0,0,0
24hpf,2.45,0,0,0,0.84,0.82
2dpf,8.75,6.01,0,3.91,0,0
3dpf,6.89,2.36,0,3.44,0,0
5dpf,15.52,0.66,0,8.22,0,0
10dpf,9.37,1.96,0.84,1.15,0,0
