stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,3.95,0,0,0,0,0,0,21.05
24hpf,1.54,0,1.14,0,0,0,0,182.29
2dpf,5.73,0,0,0,1.05,1.71,0,9.13
3dpf,0.98,3.26,0,0.87,0,2.61,0,56.81
5dpf,1.68,0.58,0,0,0,10.03,1.25,85.85
10dpf,8.01,3.73,0.4,0.8,0.74,7.15,0,128.03
