stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.26,0,0,1.82,1.58,0,0,0.55,0
3dpf,8.46,0,0.72,0.52,4.05,0,0,0,1.18
5dpf,2.25,0.82,2.47,0,14.9,1.12,0.33,3.84,3.65
10dpf,4.84,0,0,0.63,6.27,0,0,0,0.47
